x1,y1,z1,x2,y2,z2
0.3104463811,-5.228877658,0.01477256964,[Horizons] MAJOR BODY #C(500@10)_T(5) (1/1),BIG,0
-1.519094422,-0.5597466503,0.02554279984,[Horizons] MAJOR BODY #C(500@10)_T(4) (1/1),BIG,0
16.29136174,11.29075936,-0.1690649034,[Horizons] MAJOR BODY #C(500@10)_T(7) (1/1),BIG,0
29.22368646,-6.45670715,-0.5406141136,[Horizons] MAJOR BODY #C(500@10)_T(8) (1/1),BIG,0
3.655738695,-9.347742056,0.01700033859,[Horizons] MAJOR BODY #C(500@10)_T(6) (1/1),BIG,0
-0.3655810704,0.06599514981,0.03892943336,[Horizons] MAJOR BODY #C(500@10)_T(199) (1/1),BIG,0
0.5416544852,-0.4851822376,-0.03791469768,[Horizons] MAJOR BODY #C(500@10)_T(299) (1/1),BIG,0
0.3333675674,0.9277670164,-0.00004338010553,[Horizons] MAJOR BODY #C(500@10)_T(3) (1/1),BIG,0
2.705706193,0.7893353302,-0.05894244135,[Horizons] SMALL BODY #C(500@10)_T(104 Klymene) (1/1),SMALL,0
0.02961113346,-2.454999541,0.1922381062,[Horizons] SMALL BODY #C(500@10)_T(102 Miriam) (1/1),SMALL,0
-2.343595576,-1.883232297,0.3387843929,[Horizons] SMALL BODY #C(500@10)_T(100 Hekate) (1/1),SMALL,0
-2.27708791,1.844514544,0.2007684577,[Horizons] SMALL BODY #C(500@10)_T(101 Helena) (1/1),SMALL,0
2.459288811,0.6662087059,-0.2073171431,[Horizons] SMALL BODY #C(500@10)_T(103 Hera) (1/1),SMALL,0
0.6758597955,1.819262097,-0.4046327498,[Horizons] SMALL BODY #C(500@10)_T(97 Klotho) (1/1),SMALL,0
2.732595269,-2.053430801,0.02712620069,[Horizons] SMALL BODY #C(500@10)_T(96 Aegle) (1/1),SMALL,0
-2.142247519,1.246553723,0.5800854989,[Horizons] SMALL BODY #C(500@10)_T(99 Dike) (1/1),SMALL,0
2.738864382,-1.591423741,-0.3600430201,[Horizons] SMALL BODY #C(500@10)_T(98 Ianthe) (1/1),SMALL,0
-2.714345887,2.469809591,0.1308720117,[Horizons] SMALL BODY #C(500@10)_T(90 Antiope) (1/1),SMALL,0
-3.335253249,-0.702445859,0.5968218949,[Horizons] SMALL BODY #C(500@10)_T(92 Undina) (1/1),SMALL,0
-3.140616426,0.7629455122,-0.7258047184,[Horizons] SMALL BODY #C(500@10)_T(95 Arethusa) (1/1),SMALL,0
1.258730902,-2.515569592,-0.09921707674,[Horizons] SMALL BODY #C(500@10)_T(91 Aegina) (1/1),SMALL,0
0.1649584315,3.090149842,0.4620228278,[Horizons] SMALL BODY #C(500@10)_T(93 Minerva) (1/1),SMALL,0
1.922177781,2.110378923,0.2830869812,[Horizons] SMALL BODY #C(500@10)_T(94 Aurora) (1/1),SMALL,0
-1.272874903,3.439414497,0.4266777801,[Horizons] SMALL BODY #C(500@10)_T(87 Sylvia) (1/1),SMALL,0
1.139629482,2.648321668,0.1305238478,[Horizons] SMALL BODY #C(500@10)_T(88 Thisbe) (1/1),SMALL,0
-2.935337357,-0.1701932301,-0.6679628506,[Horizons] SMALL BODY #C(500@10)_T(89 Julia) (1/1),SMALL,0
-0.9666176913,2.176161264,0.2063523496,[Horizons] SMALL BODY #C(500@10)_T(83 Beatrix) (1/1),SMALL,0
3.151385919,-0.8180818611,-0.1033197051,[Horizons] SMALL BODY #C(500@10)_T(82 Alkmene) (1/1),SMALL,0
0.3202931067,2.570082143,-0.01219858925,[Horizons] SMALL BODY #C(500@10)_T(86 Semele) (1/1),SMALL,0
